Timestamp,VAV1902_RT_TL,ITBQ10_GRID_FK_B3_RT_POLL_TL,ITBQ10_GRID_FH_B3_RT_POLL_TL
2024-03-31 23:27:00,22.267231,,
2024-03-31 23:29:00,,22.2719746,20.8633728
2024-03-31 23:32:00,22.267231,,
2024-03-31 23:34:00,,22.2760124,20.8633728
2024-03-31 23:37:00,22.2585793,,
2024-03-31 23:39:00,,22.2479401,20.8633728
2024-03-31 23:42:00,22.2396946,,
2024-03-31 23:44:00,,22.2479401,20.8633728
2024-03-31 23:47:00,22.2239666,,
2024-03-31 23:49:00,,22.2479401,20.8633728
2024-03-31 23:52:00,22.212431,,
2024-03-31 23:54:00,,22.2479401,20.8633728
2024-03-31 23:57:00,22.1851177,,
2024-03-31 23:59:00,,22.2479401,20.8633728
2024-04-01 00:02:00,22.1951237,,
2024-04-01 00:04:00,,22.2479401,20.8633728
2024-04-01 00:07:00,22.1710892,,
2024-04-01 00:09:00,,22.2479401,20.8633728
2024-04-01 00:12:00,22.1710892,,
2024-04-01 00:14:00,,22.2294807,20.849184
2024-04-01 00:17:00,22.1230164,,
2024-04-01 00:19:00,,22.1998672,20.7720375
2024-04-01 00:22:00,22.0749474,,
2024-04-01 00:24:00,,22.1758327,20.767231
2024-04-01 00:27:00,22.0626411,,
2024-04-01 00:29:00,,22.1758327,20.767231
2024-04-01 00:32:00,22.0749474,,
2024-04-01 00:34:00,,22.1806393,20.767231
2024-04-01 00:37:00,22.0749474,,
2024-04-01 00:39:00,,22.1566048,20.767231
2024-04-01 00:42:00,22.0749474,,
2024-04-01 00:44:00,,22.1517982,20.767231
2024-04-01 00:47:00,22.0749474,,
2024-04-01 00:49:00,,22.1517982,20.767231
2024-04-01 00:52:00,22.0701408,,
2024-04-01 00:54:00,,22.1517982,20.767231
2024-04-01 00:57:00,22.0749474,,
2024-04-01 00:59:00,,22.1517982,20.767231
2024-04-01 01:02:00,22.0749474,,
2024-04-01 01:04:00,,22.1517982,20.767231
2024-04-01 01:07:00,22.0749474,,
2024-04-01 01:09:00,,22.1517982,20.767231
2024-04-01 01:12:00,22.0509129,,
2024-04-01 01:14:00,,22.1517982,20.767231
2024-04-01 01:17:00,22.0509129,,
2024-04-01 01:19:00,,22.1517982,20.767231
2024-04-01 01:22:00,21.9788055,,
2024-04-01 01:24:00,,22.1517982,20.767231
2024-04-01 01:27:00,21.9788055,,
2024-04-01 01:29:00,,22.1517982,20.7624245
2024-04-01 01:32:00,21.9788055,,
2024-04-01 01:34:00,,22.1469917,20.7335815
2024-04-01 01:37:00,21.9788055,,
2024-04-01 01:39:00,,22.1325703,20.6951237
2024-04-01 01:42:00,21.9788055,,
2024-04-01 01:44:00,,22.0950737,20.767231
2024-04-01 01:47:00,21.9788055,,
2024-04-01 01:49:00,,22.0919971,20.767231
2024-04-01 01:52:00,21.9788055,,
2024-04-01 01:54:00,,22.1277637,20.767231
2024-04-01 01:57:00,21.973999,,
2024-04-01 01:59:00,,22.1517982,20.767231
2024-04-01 02:02:00,21.9788055,,
2024-04-01 02:04:00,,22.1517982,20.767231
2024-04-01 02:07:00,21.9788055,,
2024-04-01 02:09:00,,22.1517982,20.767231
2024-04-01 02:12:00,21.9788055,,
2024-04-01 02:14:00,,22.1517982,20.767231
2024-04-01 02:17:00,21.9788055,,
2024-04-01 02:19:00,,22.1517982,20.767231
2024-04-01 02:22:00,21.9788055,,
2024-04-01 02:24:00,,22.1469917,20.767231
2024-04-01 02:27:00,21.9788055,,
2024-04-01 02:29:00,,22.1517982,20.767231
2024-04-01 02:32:00,21.9788055,,
2024-04-01 02:34:00,,22.1277637,20.767231
2024-04-01 02:37:00,21.9701538,,
2024-04-01 02:39:00,,22.1277637,20.767231
2024-04-01 02:42:00,21.9788055,,
2024-04-01 02:44:00,,22.0989189,20.767231
2024-04-01 02:47:00,21.9690437,,
2024-04-01 02:49:00,,22.0958748,20.767231
2024-04-01 02:52:00,21.9499626,,
2024-04-01 02:54:00,,22.0796909,20.767231
2024-04-01 02:57:00,21.8874702,,
2024-04-01 02:59:00,,22.0556564,20.767231
2024-04-01 03:02:00,21.8826637,,
2024-04-01 03:04:00,,22.0556564,20.767231
2024-04-01 03:07:00,21.8826637,,
2024-04-01 03:09:00,,22.060463,20.767231
2024-04-01 03:12:00,21.8826637,,
2024-04-01 03:14:00,,22.0556564,20.767231
2024-04-01 03:17:00,21.8826637,,
2024-04-01 03:19:00,,22.0556564,20.767231
2024-04-01 03:22:00,21.8826637,,
2024-04-01 03:24:00,,22.0556564,20.767231
2024-04-01 03:27:00,21.8826637,,
2024-04-01 03:29:00,,22.0556564,20.767231
2024-04-01 03:32:00,21.8826637,,
2024-04-01 03:34:00,,22.0556564,20.767231
2024-04-01 03:37:00,21.8826637,,
2024-04-01 03:39:00,,22.0556564,20.767231
2024-04-01 03:42:00,21.8606815,,
2024-04-01 03:44:00,,22.0556564,20.767231
2024-04-01 03:47:00,21.8105564,,
2024-04-01 03:49:00,,22.0556564,20.767231
2024-04-01 03:52:00,21.7961349,,
2024-04-01 03:54:00,,22.0471611,20.767231
2024-04-01 03:57:00,21.8057079,,
2024-04-01 03:59:00,,22.0556564,20.767231
2024-04-01 04:02:00,21.8309383,,
2024-04-01 04:04:00,,22.0470047,20.767231
2024-04-01 04:07:00,21.8182869,,
2024-04-01 04:09:00,,22.0556564,20.767231
2024-04-01 04:12:00,21.8105564,,
2024-04-01 04:14:00,,22.0470047,20.7549248
2024-04-01 04:17:00,21.7865219,,
2024-04-01 04:19:00,,22.0556564,20.757616
2024-04-01 04:22:00,21.7865219,,
2024-04-01 04:24:00,,22.0556564,20.767231
2024-04-01 04:27:00,21.7865219,,
2024-04-01 04:29:00,,22.0316219,20.7624245
2024-04-01 04:32:00,21.7865219,,
2024-04-01 04:34:00,,22.0402737,20.767231
2024-04-01 04:37:00,21.7817154,,
2024-04-01 04:39:00,,21.9983521,20.7371635
2024-04-01 04:42:00,21.7865219,,
2024-04-01 04:44:00,,21.9835491,20.7287731
2024-04-01 04:47:00,21.7865219,,
2024-04-01 04:49:00,,21.9787426,20.6951237
2024-04-01 04:52:00,21.7865219,,
2024-04-01 04:54:00,,21.9718132,20.6710892
2024-04-01 04:57:00,21.7865219,,
2024-04-01 04:59:00,,21.9595146,20.6828117
2024-04-01 05:02:00,21.7865219,,
2024-04-01 05:04:00,,21.9595146,20.6864719
2024-04-01 05:07:00,21.7672939,,
2024-04-01 05:09:00,,21.9595146,20.6710892
2024-04-01 05:12:00,21.7432575,,
2024-04-01 05:14:00,,21.9595146,20.6710892
2024-04-01 05:17:00,21.6903801,,
2024-04-01 05:19:00,,21.9595146,20.6710892
2024-04-01 05:22:00,21.6903801,,
2024-04-01 05:24:00,,21.9595146,20.6710892
2024-04-01 05:27:00,21.7017899,,
2024-04-01 05:29:00,,21.9595146,20.6903172
2024-04-01 05:32:00,21.7144146,,
2024-04-01 05:34:00,,21.9595146,20.7191582
2024-04-01 05:37:00,21.7192211,,
2024-04-01 05:39:00,,21.9595146,20.7291317
2024-04-01 05:42:00,21.7197552,,
2024-04-01 05:44:00,,21.9595146,20.6810875
2024-04-01 05:47:00,21.7096081,,
2024-04-01 05:49:00,,21.9595146,20.6710892
2024-04-01 05:52:00,21.7096081,,
2024-04-01 05:54:00,,21.9595146,20.72188
2024-04-01 05:57:00,21.7144146,,
2024-04-01 05:59:00,,21.9595146,20.7431965
2024-04-01 06:02:00,21.7144146,,
2024-04-01 06:04:00,,21.9595146,20.7624245
2024-04-01 06:07:00,21.7144146,,
2024-04-01 06:09:00,,21.9643211,20.7431965
2024-04-01 06:12:00,21.7672939,,
2024-04-01 06:14:00,,22.0075836,20.7431965
2024-04-01 06:17:00,21.7865219,,
2024-04-01 06:19:00,,22.0556564,20.7624245
2024-04-01 06:22:00,21.7865219,,
2024-04-01 06:24:00,,22.0556564,20.767231
2024-04-01 06:27:00,21.7865219,,
2024-04-01 06:29:00,,22.0460415,20.767231
2024-04-01 06:32:00,21.7865219,,
2024-04-01 06:34:00,,22.0556564,20.767231
2024-04-01 06:37:00,21.7865219,,
2024-04-01 06:39:00,,22.0508499,20.767231
2024-04-01 06:42:00,21.7865219,,
2024-04-01 06:44:00,,22.0556564,20.767231
2024-04-01 06:47:00,21.7865219,,
2024-04-01 06:49:00,,22.0920029,20.8181553
2024-04-01 06:52:00,21.7865219,,
2024-04-01 06:54:00,,22.1405182,20.8441448
2024-04-01 06:57:00,21.8153629,,
2024-04-01 06:59:00,,22.1469917,20.8633728
2024-04-01 07:02:00,21.8393993,,
2024-04-01 07:04:00,,22.1758327,20.8633728
2024-04-01 07:07:00,21.867281,,
2024-04-01 07:09:00,,22.2479401,20.8633728
2024-04-01 07:12:00,21.8586292,,
2024-04-01 07:14:00,,22.2479401,20.8633728
2024-04-01 07:17:00,21.8826637,,
2024-04-01 07:19:00,,22.1517982,20.8633728
2024-04-01 07:22:00,21.8703575,,
2024-04-01 07:24:00,,22.1517982,20.8633728
2024-04-01 07:27:00,21.8658943,,
2024-04-01 07:29:00,,22.1277637,20.9595146
2024-04-01 07:32:00,21.8826637,,
2024-04-01 07:34:00,,22.1517982,20.8978977
2024-04-01 07:37:00,21.8826637,,
2024-04-01 07:39:00,,22.1517982,20.8633728
2024-04-01 07:42:00,21.8826637,,
2024-04-01 07:44:00,,22.1517982,20.8633728
2024-04-01 07:47:00,21.8826637,,
2024-04-01 07:49:00,,22.1517982,20.9114418
2024-04-01 07:52:00,21.8826637,,
2024-04-01 07:54:00,,22.2239056,20.9547081
2024-04-01 07:57:00,21.9066982,,
2024-04-01 07:59:00,,22.2431335,20.9595146
2024-04-01 08:02:00,21.9066982,,
2024-04-01 08:04:00,,22.2479401,20.9595146
2024-04-01 08:07:00,21.9499626,,
2024-04-01 08:09:00,,22.2479401,20.9595146
2024-04-01 08:12:00,21.9670773,,
2024-04-01 08:14:00,,22.2431335,21.0171986
2024-04-01 08:17:00,21.9788055,,
2024-04-01 08:19:00,,22.2479401,21.0556564
2024-04-01 08:22:00,21.9788055,,
2024-04-01 08:24:00,,22.2479401,21.0556564
2024-04-01 08:27:00,21.9788055,,
2024-04-01 08:29:00,,22.2828064,21.0556564
2024-04-01 08:32:00,22.0137081,,
2024-04-01 08:34:00,,22.3440819,21.0556564
2024-04-01 08:37:00,22.0268745,,
2024-04-01 08:39:00,,22.4161892,21.0556564
2024-04-01 08:42:00,22.061718,,
2024-04-01 08:44:00,,22.4931011,21.1191101
2024-04-01 08:47:00,22.0749474,,
2024-04-01 08:49:00,,22.5363655,21.1517982
2024-04-01 08:52:00,22.0749474,,
2024-04-01 08:54:00,,22.4402237,21.1298771
2024-04-01 08:57:00,22.0749474,,
2024-04-01 08:59:00,,22.3921509,21.1517982
2024-04-01 09:02:00,22.0749474,,
2024-04-01 09:04:00,,22.3594646,21.1469917
2024-04-01 09:07:00,22.0749474,,
2024-04-01 09:09:00,,22.3633099,21.1517982
2024-04-01 09:12:00,22.1422462,,
2024-04-01 09:14:00,,22.4161892,21.1517982
2024-04-01 09:17:00,22.158783,,
2024-04-01 09:19:00,,22.4161892,21.1517982
2024-04-01 09:22:00,22.1710892,,
2024-04-01 09:24:00,,22.4402237,21.1517982
2024-04-01 09:27:00,22.1710892,,
2024-04-01 09:29:00,,22.4402237,21.2054462
2024-04-01 09:32:00,22.1710892,,
2024-04-01 09:34:00,,22.4402237,21.1710262
2024-04-01 09:37:00,22.1710892,,
2024-04-01 09:39:00,,22.4402237,21.1517982
2024-04-01 09:42:00,22.1758957,,
2024-04-01 09:44:00,,22.4402237,21.1517982
2024-04-01 09:47:00,22.1829033,,
2024-04-01 09:49:00,,22.4594517,21.1998672
2024-04-01 09:52:00,22.2191582,,
2024-04-01 09:54:00,,22.4402237,21.1758327
2024-04-01 09:57:00,22.1951237,,
2024-04-01 09:59:00,,22.4450302,21.1798706
2024-04-01 10:02:00,22.2191582,,
2024-04-01 10:04:00,,22.4402237,21.2479401
2024-04-01 10:07:00,22.2285824,,
2024-04-01 10:09:00,,22.4674263,21.1950607
2024-04-01 10:12:00,22.2333508,,
2024-04-01 10:14:00,,22.4882927,21.2479401
2024-04-01 10:17:00,22.2431965,,
2024-04-01 10:19:00,,22.512331,21.2479401
2024-04-01 10:22:00,22.267231,,
2024-04-01 10:24:00,,22.5267506,21.2479401
2024-04-01 10:27:00,22.267231,,
2024-04-01 10:29:00,,22.5363655,21.2479401
2024-04-01 10:32:00,22.267231,,
2024-04-01 10:34:00,,22.5363655,21.2479401
2024-04-01 10:37:00,22.267231,,
2024-04-01 10:39:00,,22.5363655,21.2479401
2024-04-01 10:42:00,22.267231,,
2024-04-01 10:44:00,,22.5363655,21.2479401
2024-04-01 10:47:00,22.267231,,
2024-04-01 10:49:00,,22.5363655,21.2698593
2024-04-01 10:52:00,22.267231,,
2024-04-01 10:54:00,,22.5363655,21.2879753
2024-04-01 10:57:00,22.2624245,,
2024-04-01 10:59:00,,22.5363655,21.3440819
2024-04-01 11:02:00,22.267231,,
2024-04-01 11:04:00,,22.541172,21.3440819
2024-04-01 11:07:00,22.267231,,
2024-04-01 11:09:00,,22.5523624,21.3440819
2024-04-01 11:12:00,22.267231,,
2024-04-01 11:14:00,,22.6202011,21.3440819
2024-04-01 11:17:00,22.267231,,
2024-04-01 11:19:00,,22.6325073,21.3440819
2024-04-01 11:22:00,22.296072,,
2024-04-01 11:24:00,,22.6325073,21.3845005
2024-04-01 11:27:00,22.3379974,,
2024-04-01 11:29:00,,22.6325073,21.4094582
2024-04-01 11:32:00,22.3441448,,
2024-04-01 11:34:00,,22.6651936,21.4402237
2024-04-01 11:37:00,22.3633728,,
2024-04-01 11:39:00,,22.7286491,21.4402237
2024-04-01 11:42:00,22.3633728,,
2024-04-01 11:44:00,,22.7286491,21.4594517
2024-04-01 11:47:00,22.4354801,,
2024-04-01 11:49:00,,22.7286491,21.4940624
2024-04-01 11:52:00,22.4595146,,
2024-04-01 11:54:00,,22.7486458,21.4873333
2024-04-01 11:57:00,22.4595146,,
2024-04-01 11:59:00,,22.7767181,21.512331
2024-04-01 12:02:00,22.5075836,,
2024-04-01 12:04:00,,22.824791,21.5363655
2024-04-01 12:07:00,22.5556564,,
2024-04-01 12:09:00,,22.824791,21.5363655
2024-04-01 12:12:00,22.5556564,,
2024-04-01 12:14:00,,22.824791,21.5363655
2024-04-01 12:17:00,22.5556564,,
2024-04-01 12:19:00,,22.824791,21.5363655
2024-04-01 12:22:00,22.6277637,,
2024-04-01 12:24:00,,22.824791,21.5363655
2024-04-01 12:27:00,22.6517982,,
2024-04-01 12:29:00,,22.87286,21.5363655
2024-04-01 12:32:00,22.6517982,,
2024-04-01 12:34:00,,22.9209328,21.5363655
2024-04-01 12:37:00,22.6517982,,
2024-04-01 12:39:00,,22.9113178,21.6325073
2024-04-01 12:42:00,22.6758327,,
2024-04-01 12:44:00,,22.9209328,21.6325073
2024-04-01 12:47:00,22.6614113,,
2024-04-01 12:49:00,,22.9209328,21.6325073
2024-04-01 12:52:00,22.66045,,
2024-04-01 12:54:00,,22.9209328,21.6325073
2024-04-01 12:57:00,22.6707954,,
2024-04-01 12:59:00,,22.9209328,21.6325073
2024-04-01 13:02:00,22.6758327,,
2024-04-01 13:04:00,,22.9084682,21.6325073
2024-04-01 13:07:00,22.687561,,
2024-04-01 13:09:00,,22.9209328,21.6325073
2024-04-01 13:12:00,22.6857929,,
2024-04-01 13:14:00,,22.9209328,21.5844345
2024-04-01 13:17:00,22.6710262,,
2024-04-01 13:19:00,,22.9641953,21.6325073
2024-04-01 13:22:00,22.7431335,,
2024-04-01 13:24:00,,23.0024719,21.7286491
2024-04-01 13:27:00,22.7479401,,
2024-04-01 13:29:00,,22.9209328,21.4950237
2024-04-01 13:32:00,22.805624,,
2024-04-01 13:34:00,,22.824791,21.3113937
2024-04-01 13:37:00,22.8200474,,
2024-04-01 13:39:00,,22.8007565,21.2479401
2024-04-01 13:42:00,22.8440819,,
2024-04-01 13:44:00,,22.7526836,21.2479401
2024-04-01 13:47:00,22.9402237,,
2024-04-01 13:49:00,,22.824791,21.2479401
2024-04-01 13:52:00,22.9402237,,
2024-04-01 13:54:00,,22.9209328,21.3440819
2024-04-01 13:57:00,22.9938717,,
2024-04-01 13:59:00,,23.3055,21.3440819
2024-04-01 14:02:00,23.0363655,,
2024-04-01 14:04:00,,23.3055,21.3440819
2024-04-01 14:07:00,23.0363655,,
2024-04-01 14:09:00,,23.1372509,21.3440819
2024-04-01 14:12:00,23.0363655,,
2024-04-01 14:14:00,,23.0170746,21.3440819
2024-04-01 14:17:00,23.0789204,,
2024-04-01 14:19:00,,23.0170746,21.4402237
2024-04-01 14:22:00,23.079628,,
2024-04-01 14:24:00,,23.0170746,21.3440819
2024-04-01 14:27:00,23.1325073,,
2024-04-01 14:29:00,,23.0170746,21.3440819
2024-04-01 14:32:00,23.1325073,,
2024-04-01 14:34:00,,23.0170746,21.3440819
2024-04-01 14:37:00,23.1325073,,
2024-04-01 14:39:00,,22.9209328,21.3071423
2024-04-01 14:42:00,23.2286491,,
2024-04-01 14:44:00,,23.0170746,21.3440819
2024-04-01 14:47:00,23.2286491,,
2024-04-01 14:49:00,,23.069952,21.3440819
2024-04-01 14:52:00,23.2132664,,
2024-04-01 14:54:00,,23.0218811,21.3440819
2024-04-01 14:57:00,23.2526836,,
2024-04-01 14:59:00,,23.0363026,21.3440819
2024-04-01 15:02:00,23.2630157,,
2024-04-01 15:04:00,,23.0170746,21.3440819
2024-04-01 15:07:00,23.2286491,,
2024-04-01 15:09:00,,23.0122681,21.3440819
2024-04-01 15:12:00,23.2286491,,
2024-04-01 15:14:00,,23.0084591,21.3440819
2024-04-01 15:17:00,23.3007565,,
2024-04-01 15:19:00,,23.0170746,21.3440819
2024-04-01 15:22:00,23.3707466,,
2024-04-01 15:24:00,,23.0122681,21.3440819
2024-04-01 15:27:00,23.4209328,,
2024-04-01 15:29:00,,23.0170746,21.2818241
2024-04-01 15:32:00,23.5170746,,
2024-04-01 15:34:00,,22.9209328,21.2479401
2024-04-01 15:37:00,23.4209328,,
2024-04-01 15:39:00,,23.0170746,21.4402237
2024-04-01 15:42:00,23.5170746,,
2024-04-01 15:44:00,,23.0170746,21.4402237
2024-04-01 15:47:00,23.5891819,,
2024-04-01 15:49:00,,23.1132164,21.423687
2024-04-01 15:52:00,23.5891819,,
2024-04-01 15:54:00,,23.1132164,21.3440819
2024-04-01 15:57:00,23.6132164,,
2024-04-01 15:59:00,,23.1132164,21.3777313
2024-04-01 16:02:00,23.544178,,
2024-04-01 16:04:00,,23.1132164,21.3440819
2024-04-01 16:07:00,23.7045517,,
2024-04-01 16:09:00,,23.1132164,21.3440819
2024-04-01 16:12:00,23.7141647,,
2024-04-01 16:14:00,,23.1132164,21.4402237
2024-04-01 16:17:00,23.8055,,
2024-04-01 16:19:00,,23.1853237,21.4642582
2024-04-01 16:22:00,23.8968353,,
2024-04-01 16:24:00,,23.2093582,21.5363655
2024-04-01 16:27:00,23.8487625,,
2024-04-01 16:29:00,,23.2093582,21.5267506
2024-04-01 16:32:00,23.9016418,,
2024-04-01 16:34:00,,23.2093582,21.4594517
2024-04-01 16:37:00,23.8055,,
2024-04-01 16:39:00,,23.2093582,21.5363655
2024-04-01 16:42:00,23.8168488,,
2024-04-01 16:44:00,,23.1901302,21.512331
2024-04-01 16:47:00,23.8055,,
2024-04-01 16:49:00,,23.1132164,21.4402237
2024-04-01 16:52:00,23.7968483,,
2024-04-01 16:54:00,,23.1995106,21.3440819
2024-04-01 16:57:00,23.8055,,
2024-04-01 16:59:00,,23.1132164,21.4402237
2024-04-01 17:02:00,23.7478142,,
2024-04-01 17:04:00,,23.1084099,21.4402237
2024-04-01 17:07:00,23.8055,,
2024-04-01 17:09:00,,23.1132164,21.3834534
2024-04-01 17:12:00,23.7093582,,
2024-04-01 17:14:00,,23.1132164,21.3805771
2024-04-01 17:17:00,23.6853237,,
2024-04-01 17:19:00,,23.0363026,21.4402237
2024-04-01 17:22:00,23.7045517,,
2024-04-01 17:24:00,,23.1132164,21.3594646
2024-04-01 17:27:00,23.7093582,,
2024-04-01 17:29:00,,23.076683,21.3440819
2024-04-01 17:32:00,23.7093582,,
2024-04-01 17:34:00,,23.0170746,21.3440819
2024-04-01 17:37:00,23.7093582,,
2024-04-01 17:39:00,,22.9690018,21.3200474
2024-04-01 17:42:00,23.7093582,,
2024-04-01 17:44:00,,22.9788475,21.2479401
2024-04-01 17:47:00,23.7045517,,
2024-04-01 17:49:00,,22.930315,21.2719746
2024-04-01 17:52:00,23.6132164,,
2024-04-01 17:54:00,,22.8882446,21.3440819
2024-04-01 17:57:00,23.6212807,,
2024-04-01 17:59:00,,22.9209328,21.3440819
2024-04-01 18:02:00,23.7093582,,
2024-04-01 18:04:00,,22.9449673,21.3440819
2024-04-01 18:07:00,23.7901173,,
2024-04-01 18:09:00,,23.0170746,21.3440819
2024-04-01 18:12:00,23.8055,,
2024-04-01 18:14:00,,23.0170746,21.3440819
2024-04-01 18:17:00,23.8055,,
2024-04-01 18:19:00,,23.0170746,21.3440819
2024-04-01 18:22:00,23.853569,,
2024-04-01 18:24:00,,23.0170746,21.2719746
2024-04-01 18:27:00,23.8141136,,
2024-04-01 18:29:00,,22.9834251,21.4161892
2024-04-01 18:32:00,23.9016418,,
2024-04-01 18:34:00,,23.0170746,21.4402237
2024-04-01 18:37:00,23.8055,,
2024-04-01 18:39:00,,22.9690018,21.4402237
2024-04-01 18:42:00,23.8055,,
2024-04-01 18:44:00,,22.9690018,21.3681164
2024-04-01 18:47:00,23.7093582,,
2024-04-01 18:49:00,,22.9209328,21.3248539
2024-04-01 18:52:00,23.681284,,
2024-04-01 18:54:00,,22.9209328,21.3440819
2024-04-01 18:57:00,23.6132164,,
2024-04-01 18:59:00,,22.824791,21.3200474
2024-04-01 19:02:00,23.5170746,,
2024-04-01 19:04:00,,22.8295975,21.2479401
2024-04-01 19:07:00,23.5170746,,
2024-04-01 19:09:00,,22.8295975,21.2479401
2024-04-01 19:12:00,23.5170746,,
2024-04-01 19:14:00,,22.824791,21.3440819
2024-04-01 19:17:00,23.4357376,,
2024-04-01 19:19:00,,22.824791,21.3440819
2024-04-01 19:22:00,23.4305458,,
2024-04-01 19:24:00,,22.824791,21.2479401
2024-04-01 19:27:00,23.5170746,,
2024-04-01 19:29:00,,22.824791,21.1977558
2024-04-01 19:32:00,23.2899876,,
2024-04-01 19:34:00,,22.7286491,21.1517982
2024-04-01 19:37:00,23.324791,,
2024-04-01 19:39:00,,22.824791,21.0556564
2024-04-01 19:42:00,23.324791,,
2024-04-01 19:44:00,,22.7286491,21.0556564
2024-04-01 19:47:00,23.3401737,,
2024-04-01 19:49:00,,22.7046146,21.0556564
2024-04-01 19:52:00,23.2286491,,
2024-04-01 19:54:00,,22.6325073,20.9831982
2024-04-01 19:57:00,23.2238426,,
2024-04-01 19:59:00,,22.6325073,20.9595146
2024-04-01 20:02:00,23.1084728,,
2024-04-01 20:04:00,,22.6325073,20.8633728
2024-04-01 20:07:00,23.0209827,,
2024-04-01 20:09:00,,22.6325073,20.8633728
2024-04-01 20:12:00,22.9729099,,
2024-04-01 20:14:00,,22.5363655,20.8633728
2024-04-01 20:17:00,22.9632969,,
2024-04-01 20:19:00,,22.5523624,20.767231
2024-04-01 20:22:00,22.9968243,,
2024-04-01 20:24:00,,22.5363655,20.767231
2024-04-01 20:27:00,22.9402237,,
2024-04-01 20:29:00,,22.5209827,20.767231
2024-04-01 20:32:00,22.7577858,,
2024-04-01 20:34:00,,22.4402237,20.767231
2024-04-01 20:37:00,22.8248539,,
2024-04-01 20:39:00,,22.4402237,20.7201214
2024-04-01 20:42:00,22.7479401,,
2024-04-01 20:44:00,,22.4161892,20.6710892
2024-04-01 20:47:00,22.7479401,,
2024-04-01 20:49:00,,22.3681164,20.6710892
2024-04-01 20:52:00,22.7479401,,
2024-04-01 20:54:00,,22.3563881,20.5749474
2024-04-01 20:57:00,22.6517982,,
2024-04-01 20:59:00,,22.3440819,20.5749474
2024-04-01 21:02:00,22.6517982,,
2024-04-01 21:04:00,,22.3440819,20.4788055
2024-04-01 21:07:00,22.6517982,,
2024-04-01 21:09:00,,22.3440819,20.5701408
2024-04-01 21:12:00,22.5679684,,
2024-04-01 21:14:00,,22.3392754,20.5141258
2024-04-01 21:17:00,22.6517982,,
2024-04-01 21:19:00,,22.3392754,20.4788055
2024-04-01 21:22:00,22.5556564,,
2024-04-01 21:24:00,,22.3008175,20.4836121
2024-04-01 21:27:00,22.4595146,,
2024-04-01 21:29:00,,22.2479401,20.4980335
2024-04-01 21:32:00,22.5556564,,
2024-04-01 21:34:00,,22.2383251,20.5749474
2024-04-01 21:37:00,22.6037254,,
2024-04-01 21:39:00,,22.2479401,20.767231
2024-04-01 21:42:00,22.6517982,,
2024-04-01 21:44:00,,22.4402237,20.9350262
2024-04-01 21:47:00,22.7197075,,
2024-04-01 21:49:00,,22.4642582,20.9595146
2024-04-01 21:52:00,22.6912155,,
2024-04-01 21:54:00,,22.5363655,21.0556564
2024-04-01 21:57:00,22.6517982,,
2024-04-01 21:59:00,,22.5229435,21.0556564
2024-04-01 22:02:00,22.6517982,,
2024-04-01 22:04:00,,22.5209827,21.0556564
2024-04-01 22:07:00,22.6517982,,
2024-04-01 22:09:00,,22.4882927,21.0556564
2024-04-01 22:12:00,22.623724,,
2024-04-01 22:14:00,,22.5363655,21.0556564
2024-04-01 22:17:00,22.5556564,,
2024-04-01 22:19:00,,22.5246372,21.0556564
2024-04-01 22:22:00,22.5556564,,
2024-04-01 22:24:00,,22.5267506,21.0796909
2024-04-01 22:27:00,22.5556564,,
2024-04-01 22:29:00,,22.5363655,21.0844975
2024-04-01 22:32:00,22.5556564,,
2024-04-01 22:34:00,,22.5363655,21.0643082
2024-04-01 22:37:00,22.5556564,,
2024-04-01 22:39:00,,22.5363655,21.1325703
2024-04-01 22:42:00,22.5556564,,
2024-04-01 22:44:00,,22.5209827,21.1517982
2024-04-01 22:47:00,22.5075836,,
2024-04-01 22:49:00,,22.4834862,21.1421833
2024-04-01 22:52:00,22.5171986,,
2024-04-01 22:54:00,,22.5113678,21.1085339
2024-04-01 22:57:00,22.4595146,,
2024-04-01 22:59:00,,22.4488373,21.1517982
2024-04-01 23:02:00,22.4314747,,
2024-04-01 23:04:00,,22.512331,21.1517982
2024-04-01 23:07:00,22.4595146,,
2024-04-01 23:09:00,,22.5363655,21.1517982
2024-04-01 23:12:00,22.4595146,,
2024-04-01 23:14:00,,22.5363655,21.1517982
2024-04-01 23:17:00,22.4595146,,
2024-04-01 23:19:00,,22.5261269,21.1517982
2024-04-01 23:22:00,22.4595146,,
2024-04-01 23:24:00,,22.5363655,21.1517982
2024-04-01 23:27:00,22.4419785,,
2024-04-01 23:29:00,,22.5363655,21.0556564
2024-04-01 23:32:00,22.4595146,,
2024-04-01 23:34:00,,22.5363655,21.1517982
2024-04-01 23:37:00,22.396637,,
2024-04-01 23:39:00,,22.5171375,21.1517982
2024-04-01 23:42:00,22.3633728,,
2024-04-01 23:44:00,,22.5363655,21.1037254
2024-04-01 23:47:00,22.3633728,,
2024-04-01 23:49:00,,22.5363655,21.1517982
2024-04-01 23:52:00,22.3585663,,
2024-04-01 23:54:00,,22.4757957,21.1517982
2024-04-01 23:57:00,22.2912655,,
2024-04-01 23:59:00,,22.4690647,21.0556564
2024-04-02 00:02:00,22.267231,,
2024-04-02 00:04:00,,22.4402237,21.0556564
2024-04-02 00:07:00,22.267231,,
2024-04-02 00:09:00,,22.4402237,21.0556564
2024-04-02 00:12:00,22.1903172,,
2024-04-02 00:14:00,,22.4402237,21.0556564
2024-04-02 00:17:00,22.2624245,,
2024-04-02 00:19:00,,22.4402237,21.0556564
